order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,lead_time,delivery_delay,is_delayed,customer_state,seller_state,product_category_name_english,price,freight_value,total_value
0fb5c1eed567a130668d5f2797413053,5/22/2017 17:41,6/14/2017 16:26,6/28/2017,22,-14,0,RJ,MG,bed_bath_table,39.9,14.1,54
1e91914c9706a5d4665b8c5a6294b107,4/18/2018 20:45,5/14/2018 13:03,5/17/2018,25,-3,0,GO,SP,furniture_decor,35,17.97,52.97
1e91914c9706a5d4665b8c5a6294b107,4/18/2018 20:45,5/14/2018 13:03,5/17/2018,25,-3,0,GO,SP,furniture_decor,35,17.97,52.97
4505e46acb9311ffa4d1ee953432fd61,6/16/2017 0:23,7/4/2017 15:21,7/14/2017,18,-10,0,GO,SP,sports_leisure,56.3,15.14,71.44
9eb075cc33882ff5997d289a55aab488,7/28/2018 9:06,8/16/2018 15:34,8/23/2018,19,-7,0,BA,SP,home_appliances,175,23.16,198.16
aa62ed0f229f8631e59c8b849621124b,1/31/2018 0:47,2/20/2018 21:43,3/6/2018,20,-14,0,SE,SP,garden_tools,49.9,37.9,87.8
2beb9e7414f552d6f876c5b9efbfe2be,4/15/2018 21:31,4/24/2018 21:05,5/14/2018,8,-20,0,BA,PE,computers_accessories,149.9,23.98,173.88
26c4ac9998f72d4fcdca3c6e27089f1b,10/4/2017 20:20,10/26/2017 18:40,11/7/2017,21,-12,0,BA,SP,cool_stuff,49.5,17.92,67.42
6f814df1f550b59cabbed26b26a96e69,5/2/2018 14:43,5/16/2018 12:41,5/28/2018,13,-12,0,SP,SC,fashion_bags_accessories,18.99,18.23,37.22
124282aeb36f71699a910e0670c08769,6/4/2018 21:09,6/15/2018 18:58,7/13/2018,10,-28,0,RJ,SP,garden_tools,49.9,26.43,76.33
7f3a98ba983d8671d25c8cbcae5e9ee1,4/17/2017 19:55,5/8/2017 8:04,5/17/2017,20,-9,0,PR,SC,garden_tools,449,36.51,485.51
c13a287f74c4fa0c3cda18cdba8252b5,3/11/2018 12:01,3/28/2018 15:14,4/2/2018,17,-5,0,RJ,SP,furniture_decor,74.9,18.4,93.30000000000001
c13a287f74c4fa0c3cda18cdba8252b5,3/11/2018 12:01,3/28/2018 15:14,4/2/2018,17,-5,0,RJ,SP,furniture_decor,74.9,18.4,93.30000000000001
b3312a188dae0d167f15c025aab9852a,7/13/2017 15:13,7/19/2017 17:58,8/4/2017,6,-16,0,SP,MG,luggage_accessories,106.9,14.48,121.38000000000001
eb8f24cf4aa474bfe99c062aff65c4c9,3/15/2018 15:11,3/20/2018 17:43,3/27/2018,5,-7,0,SP,SP,sports_leisure,14.2,7.39,21.59
60de67cf35d9303bbbb7b559c9eadc84,10/17/2017 22:20,11/6/2017 21:17,11/8/2017,19,-2,0,RJ,SC,computers_accessories,15,17.92,32.92
03211eda276999d5eaa8a167a4b6286a,6/22/2018 18:47,7/5/2018 14:11,7/20/2018,12,-15,0,RS,PR,agro_industry_and_commerce,479,38.7,517.7
fcfd2d9dca1b759a8838eac01a9ce2eb,8/6/2018 21:06,8/15/2018 22:04,9/3/2018,9,-19,0,MG,MA,health_beauty,66.99,23.19,90.17999999999999
0d19bf95af32b57fe7835825f4b0fb3a,5/22/2018 22:32,6/6/2018 18:19,6/6/2018,14,0,0,SP,SP,pet_shop,36.99,14.44,51.43
8803154001f5f8c27c7a8854ff1832d3,7/28/2018 13:47,8/7/2018 16:52,8/16/2018,10,-9,0,MG,SP,garden_tools,119,17.96,136.96
5346bcb22a18bec5bef1184fc6ce4948,2/22/2018 13:48,3/12/2018 15:21,3/19/2018,18,-7,0,MG,SP,telephony,19.99,15.1,35.089999999999996
c3125124ed3dad68e667a2f7807e3e1c,9/25/2017 13:09,10/5/2017 19:46,10/10/2017,10,-5,0,SP,SP,bed_bath_table,49.99,7.78,57.77
143bfc6b9cf902d763549e6764121aaf,5/15/2018 22:50,5/24/2018 17:14,6/6/2018,8,-13,0,RJ,SC,housewares,29.9,17.06,46.959999999999994
49ca036c28f05c435aa83b00e220efd9,4/10/2018 22:34,4/19/2018 17:08,5/10/2018,8,-21,0,SP,SC,furniture_decor,147,27.11,174.11
5d300afae7f792b2a15b92b523a65a8f,2/13/2017 16:12,3/1/2017 11:16,3/24/2017,15,-23,0,PA,SP,cool_stuff,75.99,28.88,104.86999999999999
2d3ee63d21894eb0e7c3879fa3f9b0d1,11/16/2017 12:39,11/21/2017 19:32,11/29/2017,5,-8,0,SP,SP,cool_stuff,72.99,11.73,84.72
8accfc040e66d8b4eac1ce4321c40911,6/4/2018 19:51,6/8/2018 15:52,7/5/2018,3,-27,0,SP,SP,auto,102.8,9.07,111.87
6f23c3c5a508f83e3068eb9f6d16d4b1,3/17/2018 15:41,3/27/2018 21:12,4/11/2018,10,-15,0,MG,SP,auto,199.9,34.94,234.84
0ef8970186aa8eab14d04be4eda9407a,3/5/2018 21:47,3/19/2018 15:18,3/26/2018,13,-7,0,SP,SP,bed_bath_table,49.95,13.71,63.660000000000004
500368690d38fbc1b8ceaa8c0b05e456,2/14/2017 20:40,2/23/2017 12:42,3/21/2017,8,-26,0,ES,SC,housewares,169.9,19.89,189.79000000000002
1d942a0debeb43eee8a316c245b9cc34,9/16/2017 11:15,10/2/2017 20:43,10/5/2017,16,-3,0,MG,SP,auto,40,15.1,55.1
8ffefeda31ab0d9c7c8b732ea9e1330e,1/8/2018 14:16,1/11/2018 16:08,2/1/2018,3,-21,0,SP,MG,perfumery,7,14.1,21.1
41d91684460f5c59c96272f53bc14fa2,12/3/2017 12:58,12/26/2017 17:35,12/27/2017,23,-1,0,SP,SP,furniture_decor,39.9,13.37,53.269999999999996
8b9869c224811a696cf8d65ebeb40c8a,12/26/2017 18:33,1/4/2018 17:42,1/24/2018,8,-20,0,MG,SP,stationery,79,17.8,96.8
797cbe6650a540e0515a523152c7f868,2/8/2018 13:38,3/2/2018 22:54,3/6/2018,22,-4,0,SP,SP,furniture_decor,196,41.36,237.36
a3b803010363e5ad20664a8853b1056d,6/25/2018 23:18,6/28/2018 16:51,7/16/2018,2,-18,0,MG,MG,computers_accessories,119.99,25,144.99
5cb4fa11d9f8e1c1dbff3ac693ddcbf5,4/23/2017 20:56,5/11/2017 16:12,5/18/2017,17,-7,0,MG,SP,pet_shop,49.9,18.94,68.84
ab37728868ab54d404aeb0398696940d,4/4/2018 22:18,4/17/2018 16:12,4/30/2018,12,-13,0,BA,SP,industry_commerce_and_business,104,33.94,137.94
ab37728868ab54d404aeb0398696940d,4/4/2018 22:18,4/17/2018 16:12,4/30/2018,12,-13,0,BA,SP,industry_commerce_and_business,38,33.94,71.94
70f565643fc6912f8cd3a42456be82a2,7/25/2018 10:31,7/28/2018 13:25,8/13/2018,3,-16,0,SP,PR,health_beauty,189,16.42,205.42000000000002
dcaed4b4cf1c609025ab617862cc869d,8/15/2017 22:19,8/23/2017 22:52,9/6/2017,8,-14,0,SP,SC,health_beauty,132.9,15.68,148.58
58274272cfde0e71c0ee61eaee5a60e1,8/14/2018 22:35,8/28/2018 0:19,8/23/2018,13,5,1,SP,SP,watches_gifts,125,8.14,133.14
ef041ca26484a13a31e77758edcf34c5,9/28/2017 7:50,10/20/2017 20:08,10/25/2017,22,-5,0,BA,SP,,45.99,16.92,62.910000000000004
92d79acdfb2573ac9a4560ae039355d3,5/31/2018 16:39,6/7/2018 20:39,7/4/2018,7,-27,0,RS,RS,musical_instruments,126.12,28,154.12
2b4509bf2ed25bb2181a5279f8a4123a,8/15/2018 21:28,8/24/2018 17:48,9/19/2018,8,-26,0,BA,SP,consoles_games,55.93,17.32,73.25
1968d312d61f3cd40b17ca0846ae3e90,5/14/2017 20:24,5/24/2017 9:53,6/14/2017,9,-21,0,CE,SP,cool_stuff,99.99,27.24,127.22999999999999
a58e64aaf179aee88af27f932d4da7b2,5/2/2018 10:49,5/8/2018 0:41,5/24/2018,5,-16,0,SP,SP,computers_accessories,57.5,12.84,70.34
6854fffdfe70d857523100e4364518d5,6/25/2018 11:38,6/29/2018 15:43,7/11/2018,4,-12,0,SP,SP,industry_commerce_and_business,38,11.29,49.29
fa91e7e50fe0b08ee650cfece2a86c22,5/1/2018 11:52,5/5/2018 1:05,5/14/2018,3,-9,0,SP,SP,pet_shop,100,7.57,107.57
84aa7bb89246c45bad952b8904e0337b,4/16/2017 22:19,5/3/2017 10:44,5/8/2017,16,-5,0,SP,SP,auto,32.9,10.96,43.86
c6d53b50b9624bf6575b96607dd5b109,5/20/2018 23:30,6/18/2018 20:46,6/6/2018,28,12,1,ES,SP,garden_tools,42.49,18.23,60.72
8ee530ebcd1df2efa8f0f5b08ef3beb7,10/10/2017 22:25,10/24/2017 20:52,11/9/2017,13,-16,0,RS,SP,electronics,299.9,19.73,319.63
8ee530ebcd1df2efa8f0f5b08ef3beb7,10/10/2017 22:25,10/24/2017 20:52,11/9/2017,13,-16,0,RS,SP,garden_tools,59.9,15.79,75.69
807ee7a2d983c4e157f8929c5e106ddf,4/27/2017 18:20,5/11/2017 9:11,6/30/2017,13,-50,0,SP,SP,housewares,48.89,10.96,59.85
6cf76644c711a9290b56193c43685a77,4/25/2017 14:17,5/2/2017 11:56,5/19/2017,6,-17,0,SP,SP,toys,19.9,10.96,30.86
b9b288cdc42a600d0a460dcb92865e4e,2/28/2018 16:20,3/8/2018 18:18,3/27/2018,8,-19,0,SP,SP,computers_accessories,61.9,1.06,62.96
b9b288cdc42a600d0a460dcb92865e4e,2/28/2018 16:20,3/8/2018 18:18,3/27/2018,8,-19,0,SP,SP,computers_accessories,74.9,17.15,92.05000000000001
c626db29ab3699e67c95a88bb63aa471,8/17/2017 23:03,8/23/2017 17:22,9/12/2017,5,-20,0,SP,SP,fashion_bags_accessories,49.9,7.78,57.68
9d92d6b679a62c069b6c7d7ecc1a4b90,11/17/2017 13:15,12/18/2017 16:41,12/11/2017,31,7,1,SP,SP,health_beauty,760,85.81,845.81
0ccc4bf75e4ae3839f210bd0381c964a,11/29/2017 10:14,12/11/2017 20:07,12/20/2017,12,-9,0,SP,RJ,toys,399.99,55.4,455.39
46b3e34b2fe9e7cb16d75fca93aaa180,11/25/2017 16:11,12/4/2017 16:14,12/26/2017,9,-22,0,SP,RS,toys,69.9,16.74,86.64
5ba2971983dbd7066539c01bcaad029d,8/23/2017 12:17,8/29/2017 15:58,9/14/2017,6,-16,0,SP,SP,computers_accessories,25,11.85,36.85
94fe39bee80c1c3079352b97adba095a,1/18/2018 15:07,1/31/2018 22:06,2/16/2018,13,-16,0,PI,SP,watches_gifts,196.99,22.18,219.17000000000002
1087c248afded2f1d5c0a0a760e34695,4/9/2018 14:48,4/23/2018 15:53,5/4/2018,14,-11,0,RS,SP,health_beauty,57.9,22.99,80.89
9ea29024f36561184f0253cccb1b3fc7,5/30/2017 14:36,6/9/2017 9:22,6/30/2017,9,-21,0,BA,SP,health_beauty,66.9,19.71,86.61000000000001
938de98c1b6d50724e3819cab940c36a,1/3/2018 22:09,1/16/2018 20:54,2/6/2018,12,-21,0,RJ,SP,office_furniture,349.9,67.26,417.15999999999997
0a45ff140fcaf02e1b09ca845b0ebb13,2/4/2018 19:14,2/7/2018 20:36,2/21/2018,3,-14,0,SP,SP,auto,109.9,14.37,124.27000000000001
0e2ea0c260680ee673cef326f5fdd088,3/5/2018 19:59,3/21/2018 0:45,3/26/2018,15,-5,0,GO,SP,toys,134,23.52,157.52
4d7b93709f08f674ff9d2185fd811cf9,1/31/2017 17:11,2/7/2017 14:06,3/15/2017,6,-36,0,RJ,RS,furniture_decor,41.9,17.78,59.68
4d7b93709f08f674ff9d2185fd811cf9,1/31/2017 17:11,2/7/2017 14:06,3/15/2017,6,-36,0,RJ,RS,furniture_decor,41.9,17.78,59.68
2939b6d48c2488e276205bc547c56aac,1/4/2018 17:32,1/11/2018 22:43,1/22/2018,7,-11,0,SP,SP,bed_bath_table,179.9,15.46,195.36
c1e2bf2b7dd3309f2f5356c6b63968fa,2/10/2017 10:19,2/14/2017 15:15,3/15/2017,4,-29,0,MG,SP,garden_tools,126.99,16.5,143.49
c1e2bf2b7dd3309f2f5356c6b63968fa,2/10/2017 10:19,2/14/2017 15:15,3/15/2017,4,-29,0,MG,PR,garden_tools,155,28.29,183.29
64a84bc3bb67d3a25cbc2d744eb2968c,5/16/2017 13:56,5/23/2017 11:13,6/5/2017,6,-13,0,RJ,SP,cool_stuff,45.9,13.23,59.129999999999995
96ad8ef0669dc53c0830b44376e975f5,7/1/2018 11:07,7/10/2018 20:02,7/25/2018,9,-15,0,SC,SP,sports_leisure,16,18.23,34.230000000000004
5377d92bf883c16eea93ee9625f3190c,12/15/2017 14:17,12/27/2017 19:49,1/10/2018,12,-14,0,SP,SP,stationery,79,13.57,92.57
e8114ebb6eae4aff63282fef68ad6a4c,12/22/2017 22:13,1/5/2018 20:10,1/19/2018,13,-14,0,RJ,SP,,34.3,15.1,49.4
0e1bd6280d543519379a15614783b9fe,3/27/2017 15:50,4/19/2017 10:37,5/2/2017,22,-13,0,PE,SP,electronics,39.9,24.84,64.74
0e1bd6280d543519379a15614783b9fe,3/27/2017 15:50,4/19/2017 10:37,5/2/2017,22,-13,0,PE,SP,electronics,39.9,24.84,64.74
0e1bd6280d543519379a15614783b9fe,3/27/2017 15:50,4/19/2017 10:37,5/2/2017,22,-13,0,PE,SP,electronics,39.9,24.84,64.74
ee9f3d0f79a91c7ea3153483af83ac3d,10/19/2017 21:07,10/30/2017 17:57,11/9/2017,10,-10,0,MS,SP,bed_bath_table,45.9,15.11,61.01
4d653190f205f16928ee12a80b571a8b,1/24/2018 10:30,2/16/2018 17:25,3/1/2018,23,-13,0,CE,SP,health_beauty,325,27.55,352.55
c0aa7b8e7596f25711073d95e0dbbec5,8/18/2018 13:20,8/23/2018 21:19,9/11/2018,5,-19,0,MG,RJ,watches_gifts,229.99,18.36,248.35000000000002
02748e01a6356d0e5072ac06f4dd0bc4,6/4/2018 21:38,6/14/2018 1:41,6/28/2018,9,-14,0,SP,SP,housewares,104.9,12.07,116.97
37ddd5dd20d5259555dc5c1801039b7d,2/14/2017 16:43,2/23/2017 9:25,3/23/2017,8,-28,0,MG,SP,fashio_female_clothing,129.9,19.19,149.09
88822075f4a40a08341559346c171018,5/9/2018 23:16,5/17/2018 12:59,6/8/2018,7,-22,0,SC,SP,computers_accessories,110,19.74,129.74
3413eb8515318f34dd2984e1b4b301fd,5/4/2018 8:41,6/12/2018 12:32,5/30/2018,39,13,1,BA,SP,pet_shop,158,22.82,180.82
8a2914855b65c59992d45f1b611388ea,8/7/2017 21:06,8/14/2017 18:52,8/29/2017,6,-15,0,SC,SP,toys,24.9,15.1,40
8f36df2bc6e5ad22c4b9a86b42da5cd6,6/3/2018 21:23,6/6/2018 17:58,6/28/2018,2,-22,0,SP,SP,sports_leisure,152,11.69,163.69
66d6e2c96b28f2e7c260b7e009d421df,6/10/2017 0:05,6/27/2017 8:32,7/13/2017,17,-16,0,MA,GO,luggage_accessories,100.33,34.5,134.82999999999998
649c4145bbf6cdb7b096afa02bf5e299,9/16/2017 16:37,9/28/2017 20:27,10/13/2017,12,-15,0,RS,MG,computers_accessories,29.9,17.63,47.53
8ea7aebc18842332aad5f41ca74b334c,4/1/2017 15:58,4/17/2017 14:36,5/9/2017,15,-22,0,RJ,SP,small_appliances,2589,32.29,2621.29
9e8c40945ca99090d64646771fb19a6d,12/31/2017 13:49,1/16/2018 14:23,2/1/2018,16,-16,0,SP,SC,musical_instruments,177.9,16,193.9
bfca565035711cdb02880c530c383872,3/23/2017 20:18,4/6/2017 14:27,4/19/2017,13,-13,0,SP,SP,pet_shop,19.5,10.96,30.46
bfca565035711cdb02880c530c383872,3/23/2017 20:18,4/6/2017 14:27,4/19/2017,13,-13,0,SP,SP,pet_shop,19.5,10.96,30.46
8cca5f9f04056cb2d8abb9b845e89b62,5/12/2018 7:21,5/18/2018 20:44,6/4/2018,6,-17,0,SP,MG,auto,334.99,24.92,359.91
07242ddf6ad8487cbbb700fd9ca45906,2/25/2018 19:54,3/26/2018 23:42,3/22/2018,29,4,1,BA,SP,auto,28.49,16.79,45.28
802d0f108d32ef094401c8cd4e965680,5/22/2018 23:01,6/4/2018 20:47,6/11/2018,12,-7,0,MG,SP,housewares,85.5,23.18,108.68
9a1fd7b63a47bfa545b120cece07526d,1/28/2018 23:40,2/15/2018 16:53,3/1/2018,17,-14,0,PE,SP,telephony,39.99,17.63,57.620000000000005
89d8e27be3cad1ed7780fd7838ef2b0d,11/6/2017 21:11,11/14/2017 21:37,11/24/2017,8,-10,0,SP,SP,bed_bath_table,89.9,13.65,103.55000000000001
5d681b5588723aa46f699b097a563a60,7/1/2018 1:04,7/4/2018 13:38,7/16/2018,3,-12,0,SP,SP,computers_accessories,9.99,7.39,17.38
08915f902759876fcac1ccf9bbc966cf,8/18/2017 20:41,9/1/2017 21:24,9/22/2017,14,-21,0,PA,SP,housewares,26.9,26.89,53.79
be844f368fa6d0d3ea9f81f72d668b67,7/6/2017 19:51,7/21/2017 19:42,7/28/2017,14,-7,0,MG,SP,health_beauty,349.99,16.2,366.19
fd910e1bec44f27b8680a01c7a5e377c,8/19/2017 12:17,9/2/2017 12:41,9/20/2017,14,-18,0,RJ,SP,garden_tools,59.9,17.67,77.57
1ccabc4484a32c4c369b21c05cf03fbe,11/12/2017 23:23,11/30/2017 12:48,12/14/2017,17,-14,0,MG,SP,furniture_decor,45.9,16.11,62.01
2a9d70160f5851dffc39e01a5486fb62,2/7/2017 9:07,2/14/2017 13:49,3/14/2017,7,-28,0,SP,SP,furniture_decor,55.7,11.03,66.73
6396a9281831158e4cdc8eb76ac7601a,7/20/2018 13:42,7/30/2018 16:55,8/9/2018,10,-10,0,SP,PR,pet_shop,254,16.88,270.88
ab6c966d2edc2a1f9b49337511fdc87c,5/31/2017 15:14,6/6/2017 14:38,6/14/2017,5,-8,0,SP,SP,perfumery,56.99,8.72,65.71000000000001
ab6c966d2edc2a1f9b49337511fdc87c,5/31/2017 15:14,6/6/2017 14:38,6/14/2017,5,-8,0,SP,SP,perfumery,56.99,8.72,65.71000000000001
fdaf0fd938efa36f6b32471ef6b7e63f,3/28/2017 18:37,4/5/2017 16:07,4/19/2017,7,-14,0,PR,SP,telephony,19.99,14.11,34.099999999999994
11e1ed3bdff66e40249e686b93e657ba,4/13/2017 21:06,5/8/2017 16:51,5/11/2017,24,-3,0,RJ,SC,toys,159.9,17.96,177.86
847ccc5f89e0b4539959c0d02d548b88,7/31/2018 19:28,8/3/2018 19:21,8/7/2018,2,-4,0,SP,SP,christmas_supplies,35,8.41,43.41
adafec3176fb473c2f0ad1d92154630f,6/10/2018 14:03,6/12/2018 11:18,6/20/2018,1,-8,0,SP,SP,housewares,260,36.73,296.73
d0b370edbe33be9a8b8eb1e6c526984d,7/31/2017 21:54,8/7/2017 19:26,8/22/2017,6,-15,0,PR,SP,pet_shop,59.99,16.18,76.17
2f8eae41d935a729065d6b24ea0eebc0,8/18/2017 12:27,8/25/2017 19:51,9/8/2017,7,-14,0,SP,SP,consoles_games,177.99,12.75,190.74
cadebf635daf8de3edf4ca3a162433ec,5/9/2018 11:34,5/18/2018 18:06,5/22/2018,9,-4,0,SP,SP,sports_leisure,43,7.87,50.87
f0ffa7b0eb3d20f79c53411956471769,6/9/2017 11:25,6/21/2017 15:52,7/13/2017,12,-22,0,MT,SP,perfumery,189.9,16.77,206.67000000000002
1efe916e0147732877ae7c2ae6a245ba,4/24/2018 14:39,5/10/2018 16:54,5/18/2018,16,-8,0,AL,MG,home_appliances_2,750,106.89,856.89
a7224f3edaeba1830d4f98b1df4bbbf7,7/9/2018 13:08,7/25/2018 1:04,8/6/2018,15,-12,0,SP,PR,housewares,18.95,13.47,32.42
9ee53d821aec1c97d5b1514199c74c27,2/2/2017 12:37,2/13/2017 11:24,2/27/2017,10,-14,0,SP,SP,health_beauty,23.9,10.96,34.86
01dfa7b5bb8dcd546273e480c27043bc,4/27/2018 10:01,5/9/2018 18:42,5/16/2018,12,-7,0,SC,SC,perfumery,51.4,14.59,65.99
d95551ac89d6513a7df861906c4f40ca,7/19/2017 23:33,7/21/2017 21:23,8/1/2017,1,-11,0,SP,SP,garden_tools,299.9,14.65,314.54999999999995
bdeeea2fc303da3546a2ed06740d57f9,3/13/2018 14:46,4/3/2018 16:34,4/13/2018,21,-10,0,RJ,SP,bed_bath_table,40,16.96,56.96
bdeeea2fc303da3546a2ed06740d57f9,3/13/2018 14:46,4/3/2018 16:34,4/13/2018,21,-10,0,RJ,SP,bed_bath_table,160,16.97,176.97
06b29dbcb820a53c15525933a91ada27,10/16/2017 22:33,10/19/2017 21:53,11/1/2017,2,-13,0,SP,SP,computers_accessories,96.99,13.7,110.69
b973523974e2976383d50c875587531c,4/26/2018 20:25,5/3/2018 21:08,5/24/2018,7,-21,0,MG,SP,watches_gifts,49,18.33,67.33
b973523974e2976383d50c875587531c,4/26/2018 20:25,5/3/2018 21:08,5/24/2018,7,-21,0,MG,SP,watches_gifts,78,18.33,96.33
58d34816de3da57e9e07d7b34aced1b8,6/28/2017 11:08,7/6/2017 17:11,7/26/2017,8,-20,0,SP,GO,luggage_accessories,174.33,18.5,192.83
2844e37cb0577ea913df6ea748885344,1/10/2018 17:58,1/16/2018 21:53,2/2/2018,6,-17,0,MG,SP,health_beauty,68,16.24,84.24
18d4e6891576559aeaaef675e25d53ad,6/21/2017 13:13,6/29/2017 17:32,7/13/2017,8,-14,0,SP,SP,auto,19.95,28.06,48.01
7d23dea62e7241762a980fbe316ff0f1,12/4/2017 19:49,12/15/2017 16:18,1/2/2018,10,-18,0,RJ,SP,electronics,9,15.1,24.1
5e0140671ad91ce830fb2b33a3210d1b,9/20/2017 8:59,10/19/2017 22:47,10/16/2017,29,3,1,AL,SP,audio,89,21.42,110.42
4a78f9fe9c743a66531a6063ec8a46db,4/25/2017 16:36,5/12/2017 13:47,5/26/2017,16,-14,0,RO,SP,pet_shop,128.9,35.52,164.42000000000002
df5cc31d446df3719dde958e4f9dd5dc,8/4/2018 21:15,8/14/2018 22:21,8/27/2018,10,-13,0,MT,SP,auto,59.8,27.37,87.17
92026f2f1b805cb9d6b1ce692ee38313,6/12/2018 13:05,6/20/2018 16:58,7/5/2018,8,-15,0,SP,SP,watches_gifts,144,14.59,158.59
b096b46ef5b2eababa4ceafb529f4881,10/25/2017 16:40,11/13/2017 18:38,11/27/2017,19,-14,0,RJ,SP,housewares,43,17.6,60.6
fe4e52536814275494989d5f8427b484,1/15/2018 12:57,2/18/2018 19:37,2/7/2018,34,11,1,SP,PR,sports_leisure,699,19.64,718.64
054316a4a3afc149108b6b1431d11274,7/21/2017 8:50,8/2/2017 21:05,8/14/2017,12,-12,0,PR,SP,sports_leisure,39.9,14.1,54
9f1c82ad0dd23c77d357787af9920195,2/11/2018 19:50,3/1/2018 16:47,3/6/2018,17,-5,0,SP,SP,health_beauty,150,12.55,162.55
9b70b4748090dafc923b60f9381d174c,1/11/2018 1:14,1/23/2018 14:36,2/8/2018,12,-16,0,SP,MG,consoles_games,20,16.11,36.11
000e906b789b55f64edcb1f84030f90d,11/21/2017 18:54,12/9/2017 17:27,12/7/2017,17,2,1,SP,SP,telephony,21.99,11.85,33.839999999999996
36cfe0289488f169d3269cea0496d66c,8/31/2017 18:39,9/12/2017 18:15,9/21/2017,11,-9,0,PR,SP,cool_stuff,69.99,17.74,87.72999999999999
2c76644ebdca47aa2d980e3b2714af13,4/17/2018 15:12,4/26/2018 18:12,5/9/2018,9,-13,0,GO,SP,bed_bath_table,159.9,22.2,182.1
aa8b6e3167ddb35c1f7fa63717f8cc37,9/25/2017 12:04,10/3/2017 21:22,10/17/2017,8,-14,0,SP,RJ,cool_stuff,37.9,14.1,52
7f922477f06db4ab69f6f173f439088e,6/6/2018 21:47,6/15/2018 19:41,7/3/2018,8,-18,0,SP,SP,baby,34.99,8.29,43.28
74dc1c443804373ca86896a9b26a02c2,4/11/2017 12:45,5/12/2017 13:21,5/5/2017,31,7,1,MG,SP,telephony,18.95,14.52,33.47
87466e583daa1445bfc03e595265cdcb,8/1/2018 21:36,8/16/2018 0:20,8/9/2018,14,7,1,SP,SP,baby,49.99,12.65,62.64
6a491833d437ece196bf4185e6748271,2/14/2018 12:23,3/12/2018 21:28,3/15/2018,26,-3,0,RS,SP,electronics,75,15.28,90.28
302a24de3b0c53d916a333a0ad6dce5f,7/4/2018 18:15,7/11/2018 20:42,7/27/2018,7,-16,0,GO,SP,perfumery,36,18.05,54.05
34225a124aef4e4ad2d5df2c52c57e1d,8/7/2017 14:15,8/21/2017 20:14,9/6/2017,14,-16,0,RS,MG,sports_leisure,108.9,29.16,138.06
cda166f7dae2993118f807e7215c7faf,9/13/2017 8:10,9/18/2017 22:49,9/29/2017,5,-11,0,RJ,SP,bed_bath_table,39.9,16.6,56.5
cda166f7dae2993118f807e7215c7faf,9/13/2017 8:10,9/18/2017 22:49,9/29/2017,5,-11,0,RJ,SP,bed_bath_table,39.9,16.6,56.5
cda166f7dae2993118f807e7215c7faf,9/13/2017 8:10,9/18/2017 22:49,9/29/2017,5,-11,0,RJ,SP,bed_bath_table,39.9,16.6,56.5
4e8c3b29f4bcb44200ab8296779d910b,4/27/2018 21:25,5/7/2018 20:12,5/17/2018,9,-10,0,SP,SP,small_appliances,196.9,19.46,216.36
8ef12780aa1f3903b1d9ab621f69abfb,11/3/2017 1:59,11/13/2017 19:03,11/30/2017,10,-17,0,PE,SP,auto,117.3,21.34,138.64
8ef12780aa1f3903b1d9ab621f69abfb,11/3/2017 1:59,11/13/2017 19:03,11/30/2017,10,-17,0,PE,SP,auto,139,13.24,152.24
8ef12780aa1f3903b1d9ab621f69abfb,11/3/2017 1:59,11/13/2017 19:03,11/30/2017,10,-17,0,PE,SP,auto,117.3,21.34,138.64
dc65d81323bb8febba04644a959a6fc6,2/8/2018 16:32,3/2/2018 22:49,3/8/2018,22,-6,0,BA,MG,garden_tools,120,50.71,170.71
185567188e9560063ce82e8a30f82e03,10/4/2017 10:10,10/23/2017 20:57,10/27/2017,19,-4,0,RJ,SP,garden_tools,59.9,17.67,77.57
185567188e9560063ce82e8a30f82e03,10/4/2017 10:10,10/23/2017 20:57,10/27/2017,19,-4,0,RJ,SP,garden_tools,59.9,17.67,77.57
e99bb46d32c47a666290f7c5928f7236,7/12/2017 18:33,7/24/2017 20:36,8/3/2017,12,-10,0,RJ,SP,computers_accessories,119.99,16.6,136.59
620ddc9fbe3e445676a8e71d4a830821,3/17/2018 0:55,3/21/2018 19:24,4/5/2018,4,-15,0,SP,SP,books_general_interest,78,13.91,91.91
41592d2f13bff6d83152f39754f78552,12/11/2017 23:55,12/18/2017 22:09,1/5/2018,6,-18,0,SP,PR,furniture_decor,39.9,15.11,55.01
fb89dbec79bc8b1f0d12165058cb1cb3,2/24/2018 13:28,3/8/2018 19:44,3/21/2018,12,-13,0,RJ,GO,sports_leisure,135,19.49,154.49
8b5a08df8e19cb41fe82bc319d30e0c6,3/5/2017 11:42,3/21/2017 15:44,4/6/2017,16,-16,0,BA,PR,sports_leisure,269.9,30.35,300.25
2fa86775694fc9f2f7f5132b8109544f,2/9/2018 14:11,2/22/2018 3:06,3/5/2018,12,-11,0,SP,SP,home_confort,219,18.24,237.24
85dbef7e8d4c780110b5900a73b43556,3/5/2018 15:56,4/7/2018 19:41,3/21/2018,33,17,1,SP,SP,health_beauty,78,12.05,90.05
9699c01a896c01b9cb591cdd6ad1adc3,6/8/2017 10:49,6/23/2017 12:11,7/7/2017,15,-14,0,SC,MG,computers_accessories,39.9,16.79,56.69
f6efef5d403a2c70636e3903f1ebd151,6/18/2018 19:57,6/28/2018 20:50,7/24/2018,10,-26,0,RJ,SP,computers_accessories,36.9,15.36,52.26
